query_song_id,query_audio_id,query_title,query_artist,recommended_song_id,recommended_audio_id,recommended_title,recommended_artist,rank,similarity,variant,reason
lyrics_full_00809,811,I Want You Back,NSYNC,lyrics_full_03151,3153,We're Good,Dua Lipa,4,0.41607117652893066,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00809,811,I Want You Back,NSYNC,lyrics_full_00976,978,Everything You Want,Vertical Horizon,5,0.41563302278518677,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00711,713,I Want You,Savage Garden,lyrics_full_00707,709,Barely Breathing,Duncan Sheik,1,0.34306108951568604,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00711,713,I Want You,Savage Garden,lyrics_full_00070,71,What Kind of Man Would I Be?,Chicago,2,0.3363381624221802,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00711,713,I Want You,Savage Garden,lyrics_full_01069,1071,Gotta Tell You,Samantha Mumba,3,0.33620548248291016,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00711,713,I Want You,Savage Garden,lyrics_full_02481,2483,Want to Want Me,Jason Derulo,4,0.33091092109680176,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00711,713,I Want You,Savage Garden,lyrics_full_01174,1176,Hot in Herre,Nelly,5,0.32742124795913696,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00300,301,I Will Always Love You,Whitney Houston,lyrics_full_00542,544,Sukiyaki,4 P.M.,1,0.4648864269256592,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00300,301,I Will Always Love You,Whitney Houston,lyrics_full_00027,28,Love Will Lead You Back,Taylor Dayne,2,0.4577275514602661,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00300,301,I Will Always Love You,Whitney Houston,lyrics_full_01027,1029,I Wanna Love You Forever,Jessica Simpson,3,0.41300737857818604,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00300,301,I Will Always Love You,Whitney Houston,lyrics_full_00930,932,You,Jesse Powell,4,0.39337217807769775,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00300,301,I Will Always Love You,Whitney Houston,lyrics_full_00670,672,Un-Break My Heart,Toni Braxton,5,0.38115882873535156,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00822,824,I Will Come to You,Hanson,lyrics_full_02393,2395,Maps,Maroon 5,1,0.429851770401001,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00822,824,I Will Come to You,Hanson,lyrics_full_02326,2328,"Gone, Gone, Gone",Phillip Phillips,2,0.4290578365325928,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00822,824,I Will Come to You,Hanson,lyrics_full_01262,1264,A New Day Has Come,Celine Dion,3,0.3955605626106262,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00822,824,I Will Come to You,Hanson,lyrics_full_02614,2616,Gold,Kiiara,4,0.3769536018371582,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00822,824,I Will Come to You,Hanson,lyrics_full_00792,794,Adia,Sarah McLachlan,5,0.37505924701690674,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00295,296,I Will Remember You,Amy Grant,lyrics_full_01453,1455,Remember When,Alan Jackson,1,0.5945922136306763,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00295,296,I Will Remember You,Amy Grant,lyrics_full_00409,411,I'll Remember,Madonna,2,0.47639429569244385,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00295,296,I Will Remember You,Amy Grant,lyrics_full_00108,109,The First Time,Surface,3,0.4566367268562317,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00295,296,I Will Remember You,Amy Grant,lyrics_full_00071,72,I Remember You,Skid Row,4,0.42623287439346313,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00295,296,I Will Remember You,Amy Grant,lyrics_full_02507,2509,Centuries,Fall Out Boy,5,0.40358930826187134,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00941,943,I Will Remember You,Sarah McLachlan,lyrics_full_00616,618,Name,Goo Goo Dolls,1,0.4952823519706726,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00941,943,I Will Remember You,Sarah McLachlan,lyrics_full_00398,400,I Swear,All-4-One,2,0.42145049571990967,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00941,943,I Will Remember You,Sarah McLachlan,lyrics_full_00409,411,I'll Remember,Madonna,3,0.39347267150878906,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00941,943,I Will Remember You,Sarah McLachlan,lyrics_full_01105,1107,Don't Tell Me,Madonna,4,0.38236004114151,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00941,943,I Will Remember You,Sarah McLachlan,lyrics_full_01077,1079,If You're Gone,Matchbox Twenty,5,0.3761167526245117,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02317,2319,I Will Wait,Mumford & Sons,lyrics_full_00159,160,I Can't Wait Another Minute,Hi-Five,1,0.3650885820388794,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02317,2319,I Will Wait,Mumford & Sons,lyrics_full_00655,657,Children,Robert Miles,2,0.36129558086395264,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02317,2319,I Will Wait,Mumford & Sons,lyrics_full_02799,2801,Whatever It Takes,Imagine Dragons,3,0.3529703617095947,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02317,2319,I Will Wait,Mumford & Sons,lyrics_full_00822,824,I Will Come to You,Hanson,4,0.3339155316352844,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02317,2319,I Will Wait,Mumford & Sons,lyrics_full_00730,732,Ooh Aah... Just a Little Bit,Gina G,5,0.3220348358154297,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00055,56,I Wish It Would Rain Down,Phil Collins,lyrics_full_00248,249,Wishing on a Star,The Cover Girls,1,0.4568653106689453,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00055,56,I Wish It Would Rain Down,Phil Collins,lyrics_full_03315,3317,Everything I Love,Morgan Wallen,2,0.4204145669937134,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00055,56,I Wish It Would Rain Down,Phil Collins,lyrics_full_01375,1377,This Love,Maroon 5,3,0.33333683013916016,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00055,56,I Wish It Would Rain Down,Phil Collins,lyrics_full_03489,3491,Love Me Not,Ravyn Lenae,4,0.33333587646484375,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00055,56,I Wish It Would Rain Down,Phil Collins,lyrics_full_00746,748,When You Love a Woman,Journey,5,0.32282209396362305,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01035,1037,I Wish,Carl Thomas,lyrics_full_02838,2840,Marry Me,Thomas Rhett,1,0.4086153507232666,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01035,1037,I Wish,Carl Thomas,lyrics_full_02423,2425,Cool Kids,Echosmith,2,0.33766496181488037,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01035,1037,I Wish,Carl Thomas,lyrics_full_00775,777,You're Still the One,Shania Twain,3,0.3291367292404175,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01035,1037,I Wish,Carl Thomas,lyrics_full_03099,3101,Traitor,Olivia Rodrigo,4,0.32663118839263916,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01035,1037,I Wish,Carl Thomas,lyrics_full_00738,740,All by Myself,Celine Dion,5,0.3248465657234192,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01158,1160,I Wish,R. Kelly,lyrics_full_01633,1635,One Wish,Ray J,1,0.5650586485862732,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01158,1160,I Wish,R. Kelly,lyrics_full_00552,554,I Wish,Skee-Lo,2,0.5449527502059937,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01158,1160,I Wish,R. Kelly,lyrics_full_02567,2569,Stressed Out,Twenty One Pilots,3,0.4730381965637207,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01158,1160,I Wish,R. Kelly,lyrics_full_00963,965,Stay the Same,Joey McIntyre,4,0.46802276372909546,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01158,1160,I Wish,R. Kelly,lyrics_full_02791,2793,Let You Down,NF,5,0.4454823136329651,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00552,554,I Wish,Skee-Lo,lyrics_full_01158,1160,I Wish,R. Kelly,1,0.5449527502059937,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00552,554,I Wish,Skee-Lo,lyrics_full_02423,2425,Cool Kids,Echosmith,2,0.4193938374519348,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00552,554,I Wish,Skee-Lo,lyrics_full_00714,716,Hypnotize,The Notorious B.I.G.,3,0.3973069190979004,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00552,554,I Wish,Skee-Lo,lyrics_full_01815,1817,When I Grow Up,Pussycat Dolls,4,0.379520058631897,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00552,554,I Wish,Skee-Lo,lyrics_full_00456,458,Keep Ya Head Up,2Pac,5,0.37633270025253296,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02190,2192,I Won't Give Up,Jason Mraz,lyrics_full_02999,3001,Dynamite,BTS,1,0.4797273874282837,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02190,2192,I Won't Give Up,Jason Mraz,lyrics_full_01206,1208,Soak Up the Sun,Sheryl Crow,2,0.4286717176437378,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02190,2192,I Won't Give Up,Jason Mraz,lyrics_full_02415,2417,A Sky Full of Stars,Coldplay,3,0.3973599672317505,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02190,2192,I Won't Give Up,Jason Mraz,lyrics_full_00398,400,I Swear,All-4-One,4,0.3890504240989685,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02190,2192,I Won't Give Up,Jason Mraz,lyrics_full_01464,1466,You'll Think of Me,Keith Urban,5,0.3731458783149719,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01586,1588,I Write Sins Not Tragedies,Panic! at the Disco,lyrics_full_01172,1174,How You Remind Me,Nickelback,1,0.4309317469596863,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01586,1588,I Write Sins Not Tragedies,Panic! at the Disco,lyrics_full_03389,3391,Pink Skies,Zach Bryan,2,0.393269419670105,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01586,1588,I Write Sins Not Tragedies,Panic! at the Disco,lyrics_full_01510,1512,Holiday,Green Day,3,0.38272953033447266,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01586,1588,I Write Sins Not Tragedies,Panic! at the Disco,lyrics_full_02478,2480,Take Me to Church,Hozier,4,0.3745168447494507,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01586,1588,I Write Sins Not Tragedies,Panic! at the Disco,lyrics_full_00605,607,Ironic,Alanis Morissette,5,0.35744428634643555,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03354,3356,I Wrote the Book,Morgan Wallen,lyrics_full_03350,3352,What My World Spins Around,Jordan Davis,1,0.394389271736145,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03354,3356,I Wrote the Book,Morgan Wallen,lyrics_full_02108,2110,Dirt Road Anthem,Jason Aldean,2,0.3924969434738159,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03354,3356,I Wrote the Book,Morgan Wallen,lyrics_full_03454,3456,Wind Up Missin' You,Tucker Wetmore,3,0.3873872756958008,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03354,3356,I Wrote the Book,Morgan Wallen,lyrics_full_03057,3059,More Than My Hometown,Morgan Wallen,4,0.3660259246826172,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03354,3356,I Wrote the Book,Morgan Wallen,lyrics_full_03180,3182,Wasted on You,Morgan Wallen,5,0.3583645820617676,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01118,1120,Jaded,Aerosmith,lyrics_full_00463,465,Crazy,Aerosmith,1,0.44166994094848633,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01118,1120,Jaded,Aerosmith,lyrics_full_00704,706,Bitch,Meredith Brooks,2,0.41560620069503784,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01118,1120,Jaded,Aerosmith,lyrics_full_01678,1680,Girlfriend,Avril Lavigne,3,0.38430023193359375,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01118,1120,Jaded,Aerosmith,lyrics_full_01207,1209,Don't Let Me Get Me,Pink,4,0.36552727222442627,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01118,1120,Jaded,Aerosmith,lyrics_full_03378,3380,Saturn,SZA,5,0.3601023554801941,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00060,61,Janie's Got a Gun,Aerosmith,lyrics_full_02234,2236,Paradise,Coldplay,1,0.43750178813934326,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00060,61,Janie's Got a Gun,Aerosmith,lyrics_full_00430,432,Mmm Mmm Mmm Mmm,Crash Test Dummies,2,0.397510826587677,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00060,61,Janie's Got a Gun,Aerosmith,lyrics_full_00521,523,Let Her Cry,Hootie & the Blowfish,3,0.33925628662109375,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00060,61,Janie's Got a Gun,Aerosmith,lyrics_full_00231,232,Smells Like Teen Spirit,Nirvana,4,0.338736891746521,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00060,61,Janie's Got a Gun,Aerosmith,lyrics_full_00388,390,Nothin' My Love Can't Fix,Joey Lawrence,5,0.33190321922302246,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02120,2122,Jar of Hearts,Christina Perri,lyrics_full_03472,3474,I'm the Problem,Morgan Wallen,1,0.37593507766723633,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02120,2122,Jar of Hearts,Christina Perri,lyrics_full_03539,3541,Backup Plan,Bailey Zimmerman and Luke Combs,2,0.374552845954895,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02120,2122,Jar of Hearts,Christina Perri,lyrics_full_00155,156,After the Rain,Nelson,3,0.3650643825531006,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02120,2122,Jar of Hearts,Christina Perri,lyrics_full_02803,2805,Back to You,Selena Gomez,4,0.3418118357658386,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02120,2122,Jar of Hearts,Christina Perri,lyrics_full_01594,1596,Unfaithful,Rihanna,5,0.3275446891784668,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00667,669,Jealousy,Natalie Merchant,lyrics_full_00728,730,Sunny Came Home,Shawn Colvin,1,0.399898886680603,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00667,669,Jealousy,Natalie Merchant,lyrics_full_00421,423,Now and Forever,Richard Marx,2,0.36878859996795654,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00667,669,Jealousy,Natalie Merchant,lyrics_full_00766,768,Secret Garden,Bruce Springsteen,3,0.3483814001083374,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00667,669,Jealousy,Natalie Merchant,lyrics_full_03099,3101,Traitor,Olivia Rodrigo,4,0.3452339172363281,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00667,669,Jealousy,Natalie Merchant,lyrics_full_00414,416,Can You Feel the Love Tonight,Elton John,5,0.33297812938690186,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02502,2504,Jealous,Nick Jonas,lyrics_full_02175,2177,What Makes You Beautiful,One Direction,1,0.4507037401199341,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02502,2504,Jealous,Nick Jonas,lyrics_full_01660,1662,When You're Mad,Ne-Yo,2,0.4500209093093872,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02502,2504,Jealous,Nick Jonas,lyrics_full_02958,2960,All to Myself,Dan + Shay,3,0.40731918811798096,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02502,2504,Jealous,Nick Jonas,lyrics_full_01858,1860,7 Things,Miley Cyrus,4,0.3821268677711487,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_02502,2504,Jealous,Nick Jonas,lyrics_full_01546,1548,Beautiful Soul,Jesse McCartney,5,0.352237343788147,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00092,93,Jerk Out,The Time,lyrics_full_00201,202,Baby Got Back,Sir Mix-a-Lot,1,0.5048027038574219,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00092,93,Jerk Out,The Time,lyrics_full_02503,2505,Time of Our Lives,Pitbull and Ne-Yo,2,0.4502594470977783,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00092,93,Jerk Out,The Time,lyrics_full_02654,2656,Really Really,Kevin Gates,3,0.4400721788406372,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00092,93,Jerk Out,The Time,lyrics_full_01790,1792,So What,Pink,4,0.42682552337646484,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00092,93,Jerk Out,The Time,lyrics_full_00046,47,Have You Seen Her,MC Hammer,5,0.4100155830383301,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,lyrics_full_00894,896,Last Kiss,Pearl Jam,1,0.42491912841796875,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,lyrics_full_01428,1430,Walked Outta Heaven,Jagged Edge,2,0.39657509326934814,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,lyrics_full_00372,374,When She Cries,Restless Heart,3,0.37475597858428955,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,lyrics_full_02253,2255,Take a Little Ride,Jason Aldean,4,0.3431639075279236,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01644,1646,"Jesus, Take the Wheel",Carrie Underwood,lyrics_full_03370,3372,Stick Season,Noah Kahan,5,0.3398101329803467,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01414,1416,Jesus Walks,Kanye West,lyrics_full_02263,2265,Fly Over States,Jason Aldean,1,0.466937780380249,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01414,1416,Jesus Walks,Kanye West,lyrics_full_00736,738,Look into My Eyes,Bone Thugs-n-Harmony,2,0.43237102031707764,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01414,1416,Jesus Walks,Kanye West,lyrics_full_01297,1299,Where Is the Love?,Black Eyed Peas,3,0.4286912679672241,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01414,1416,Jesus Walks,Kanye West,lyrics_full_01990,1992,Not Afraid,Eminem,4,0.4191640019416809,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_01414,1416,Jesus Walks,Kanye West,lyrics_full_02437,2439,American Kids,Kenny Chesney,5,0.4171345829963684,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03245,3247,Jingle Bell Rock,Bobby Helms,lyrics_full_03248,3250,A Holly Jolly Christmas,Burl Ives,1,0.41895246505737305,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03245,3247,Jingle Bell Rock,Bobby Helms,lyrics_full_03153,3155,Rockin' Around the Christmas Tree,Brenda Lee,2,0.40391993522644043,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03245,3247,Jingle Bell Rock,Bobby Helms,lyrics_full_02667,2669,Something Just Like This,The Chainsmokers and Coldplay,3,0.353726863861084,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03245,3247,Jingle Bell Rock,Bobby Helms,lyrics_full_02232,2234,Pontoon,Little Big Town,4,0.35309725999832153,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03245,3247,Jingle Bell Rock,Bobby Helms,lyrics_full_00422,424,When Can I See You,Babyface,5,0.35217738151550293,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00122,123,Joyride,Roxette,lyrics_full_03343,3345,Last Christmas,Wham!,1,0.3887512683868408,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00122,123,Joyride,Roxette,lyrics_full_00199,200,Shiny Happy People,R.E.M.,2,0.38418734073638916,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00122,123,Joyride,Roxette,lyrics_full_03300,3302,Golden Hour,Jvke,3,0.3774094581604004,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00122,123,Joyride,Roxette,lyrics_full_00302,303,Can't Help Falling in Love,UB40,4,0.36881721019744873,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_00122,123,Joyride,Roxette,lyrics_full_00524,526,Runaway,Janet Jackson,5,0.3525695204734802,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03048,3050,Juicy,Doja Cat and Tyga,lyrics_full_00985,987,Thong Song,Sisqó,1,0.5459230542182922,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03048,3050,Juicy,Doja Cat and Tyga,lyrics_full_01781,1783,Whatever You Like,T.I.,2,0.45378315448760986,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03048,3050,Juicy,Doja Cat and Tyga,lyrics_full_01278,1280,Right Thurr,Chingy,3,0.44170868396759033,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03048,3050,Juicy,Doja Cat and Tyga,lyrics_full_03018,3020,We Paid,Lil Baby and 42 Dugg,4,0.41598016023635864,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
lyrics_full_03048,3050,Juicy,Doja Cat and Tyga,lyrics_full_02821,2823,Be Careful,Cardi B,5,0.4156608581542969,neural_fusion_autoencoder,"neural_fusion_autoencoder similarity across audio, lyrics, and CBM concepts"
